ID,name,latitude,longitude
146,ВкусВилл,37.4223331,55.8497502
147,ВкусВилл,37.3708374,55.8468983
148,ВкусВилл,37.5753056,55.7227955
149,ВкусВилл,37.6764171,55.7152525
150,ВкусВилл,37.7468121,55.647048
151,ВкусВилл,37.6592769,55.8701552
152,ВкусВилл,37.7717593,55.7040697
153,ВкусВилл,37.4972389,55.6976222
154,ВкусВилл,37.6133432,55.7888236
155,ВкусВилл,37.5500528,55.7432407
156,ВкусВилл,37.6035419,55.8844212
157,ВкусВилл,37.4933508,55.8096583
158,ВкусВилл,37.6792701,55.7688504
159,ВкусВилл,37.8277349,55.7241257
160,ВкусВилл,37.8316565,55.7548193
161,ВкусВилл,37.5046474,55.6998975
162,ВкусВилл,37.5010164,55.6790007
163,ВкусВилл,37.5392492,55.7979599
164,ВкусВилл,37.7256429,55.80353
165,ВкусВилл,37.7150619,55.8160209
166,ВкусВилл,37.7154185,55.8158098
167,ВкусВилл,37.4010659,55.7150436
168,ВкусВилл,37.39684,55.8969
169,ВкусВилл,37.6785237,55.7443149
170,ВкусВилл,37.5686062,55.6803714
171,ВкусВилл,37.7043737,55.8101352
172,ВкусВилл,37.5806768,55.807307
173,Мини ВкусВилл,37.8053261,55.7915724
174,ВкусВилл,37.4367419,55.8641337
175,ВкусВилл,37.6379325,55.8087992
176,ВкусВилл,37.5191208,55.7999187
177,ВкусВилл,37.7697428,55.80645
178,ВкусВилл,37.5603858,55.7957325
179,ВкусВилл,37.446716,55.8273674
180,ВкусВилл,37.5641928,55.7243012
181,ВкусВилл,37.5055284,55.7021053
182,ВкусВилл,37.5041955,55.70136
183,ВкусВилл,37.4213138,55.7201541
184,ВкусВилл,37.4153474,55.7243763
185,ВкусВилл,37.6351384,55.7903368
186,ВкусВилл,37.6191369,55.7337585
187,ВкусВилл,37.5169371,55.8069249
188,ВкусВилл,37.59285,55.7748641
189,ВкусВилл,37.7193614,55.7963539
190,ВкусВилл,37.7391089,55.6213933
191,ВкусВилл,37.6587372,55.7098337
192,ВкусВилл,37.6061872,55.7248547
193,ВкусВилл,37.5750608,55.6867958
194,ВкусВилл,37.6981087,55.6215236
195,ВкусВилл,37.6646808,55.7310119
196,ВкусВилл,37.6033185,55.7718081
197,ВкусВилл,37.6477092,55.7665066
198,ВкусВилл,37.6164392,55.7652521
199,ВкусВилл,37.5905567,55.897751
200,ВкусВилл,37.500942,55.8532282
201,ВкусВилл,37.671381,55.6804253
202,ВкусВилл,37.7509855,55.7139089
203,ВкусВилл,37.5254084,55.8249732
204,ВкусВилл,37.7981581,55.8083973
205,ВкусВилл,37.4390161,55.8552896
206,ВкусВилл,37.5332798,55.64023
207,ВкусВилл,37.5719762,55.8642993
208,ВкусВилл,37.5012603,55.8232168
209,ВкусВилл,37.3663106,55.6402185
210,ВкусВилл,37.783696,55.7927003
211,ВкусВилл,37.6580866,55.6353525
212,ВкусВилл,37.8080561,55.8235114
213,ВкусВилл,37.5977656,55.7711759
214,ВкусВилл,37.7289512,55.7827824
215,ВкусВилл,37.4745349,55.6449462
216,ВкусВилл,37.7021822,55.8165464
217,ВкусВилл,37.4929541,55.6562338
218,ВкусВилл,37.6317211,55.869894
219,ВкусВилл,37.5997455,55.6290475
220,ВкусВилл,37.5946111,55.7867027
221,ВкусВилл,37.68763,55.6847929
222,ВкусВилл,37.6328084,55.7303218
223,ВкусВилл,37.3631688,55.8439946
224,ВкусВилл,37.7421566,55.6241087
225,ВкусВилл,37.48853,55.7964263
226,ВкусВилл,37.6624159,55.6793588
227,ВкусВилл,37.5579386,55.8119826
228,ВкусВилл,37.7998828,55.8024666
229,ВкусВилл,37.4917519,55.7948311
230,ВкусВилл,37.5204093,55.8490817
231,ВкусВилл,37.4168912,55.7406745
232,ВкусВилл,37.6080063,55.6409031
233,ВкусВилл,37.7108738,55.7949306
234,ВкусВилл,37.4893749,55.8473252
235,ВкусВилл,37.4687826,55.7264053
236,ВкусВилл,37.6427141,55.7588581
237,ВкусВилл,37.5520664,55.9054982
238,ВкусВилл,37.6512878,55.8882537
239,ВкусВилл,37.7318467,55.7652658
240,ВкусВилл,37.6692499,55.7692357
241,ВкусВилл,37.7020454,55.7647918
242,ВкусВилл,37.6734454,55.7203024
243,ВкусВилл,37.5029881,55.7039963
244,ВкусВилл,37.7933366,55.7178442
245,ВкусВилл,37.4757927,55.7104287
246,ВкусВилл,37.424146,55.8588159
247,ВкусВилл,37.5472766,55.7571748
248,ВкусВилл,37.5620032,55.6826594
249,ВкусВилл,37.4618188,55.8089878
250,ВкусВилл,37.45614,55.7843004
251,ВкусВилл,37.7980906,55.8116865
252,ВкусВилл,37.7976264,55.8176859
253,ВкусВилл,37.7185726,55.7500027
254,ВкусВилл,37.5720446,55.7640068
255,ВкусВилл,37.5834463,55.7714353
256,ВкусВилл,37.5863193,55.7607883
257,ВкусВилл,37.5265396,55.7376482
258,ВкусВилл,37.8273266,55.8196089
259,ВкусВилл,37.4723273,55.8042243
260,ВкусВилл,37.5794642,55.7495788
261,ВкусВилл,37.6146288,55.7053884
262,ВкусВилл,37.6380819,55.8747074
263,ВкусВилл,37.5116533,55.7944827
264,ВкусВилл,37.6689522,55.7395466
265,ВкусВилл,37.6654317,55.6788585
266,ВкусВилл,37.4558671,55.785312
267,ВкусВилл,37.4731458,55.7880384
268,ВкусВилл,37.7747007,55.6991817
269,ВкусВилл,37.6728953,55.731597
270,ВкусВилл,37.8523403,55.6830224
271,ВкусВилл,37.6848269,55.7063083
272,ВкусВилл,37.790706,55.7546837
273,ВкусВилл,37.5627279,55.6920232
274,ВкусВилл,37.5198319,55.7376655
275,ВкусВилл,37.4715448,55.6586111
276,ВкусВилл,37.5132659,55.6396051
277,ВкусВилл,37.4742276,55.8641329
278,ВкусВилл,37.5878872,55.7852588
279,ВкусВилл,37.3958551,55.8059386
280,ВкусВилл,37.790955,55.7138836
281,ВкусВилл,37.7378257,55.6855405
282,ВкусВилл,37.6134042,55.8617333
283,ВкусВилл,37.6735137,55.7303611
284,ВкусВилл,37.467567,55.7368874
285,ВкусВилл,37.5735486,55.8958297
286,ВкусВилл,37.7157868,55.7532573
287,ВкусВилл,37.6561677,55.7057548
288,ВкусВилл,37.4532589,55.8094482
289,ВкусВилл,37.4610899,55.7040113
290,ВкусВилл,37.5982752,55.741209
291,ВкусВилл,37.5990155,55.7541105
292,ВкусВилл,37.6276872,55.7750757
293,ВкусВилл,37.4862118,55.7652103
294,ВкусВилл,37.636158,55.7541396
295,ВкусВилл,37.8003851,55.7930397
296,ВкусВилл,37.5904824,55.7661673
297,ВкусВилл,37.6502672,55.6655895
298,ВкусВилл,37.4784088,55.7053642
299,ВкусВилл,37.50936,55.8179843
300,ВкусВилл,37.4370342,55.8608279
301,ВкусВилл,37.8209196,55.7734282
302,ВкусВилл,37.5115809,55.8516526
303,ВкусВилл,37.6225036,55.7705067
304,ВкусВилл,37.6647353,55.8689628
305,ВкусВилл,37.5452829,55.5943521
306,ВкусВилл,37.659162,55.8864771
307,ВкусВилл,37.6388014,55.847285
308,ВкусВилл,37.6664717,55.6218014
309,ВкусВилл,37.4178314,55.7423353
310,ВкусВилл,37.4007189,55.721606
311,ВкусВилл,37.4549101,55.721462
312,ВкусВилл,37.4775658,55.8557161
313,ВкусВилл,37.8119937,55.796464
314,ВкусВилл,37.6630852,55.7330835
315,ВкусВилл,37.5525007,55.8678438
316,ВкусВилл,37.6026191,55.7652853
317,ВкусВилл,37.5600967,55.8583671
318,ВкусВилл,37.6103961,55.7601394
319,ВкусВилл,37.4120042,55.7172063
320,ВкусВилл,37.5230685,55.6037995
321,ВкусВилл,37.5414228,55.6771357
322,ВкусВилл,37.6257692,55.7301552
323,ВкусВилл,37.5923027,55.6544298
324,ВкусВилл,37.6753104,55.7665968
325,ВкусВилл,37.7768032,55.7951653
326,ВкусВилл,37.6096604,55.7215368
327,ВкусВилл,37.6397226,55.7330192
328,ВкусВилл,37.6473192,55.8721969
329,ВкусВилл,37.5988837,55.7100831
330,ВкусВилл,37.5376842,55.7404352
331,ВкусВилл,37.4718451,55.7752968
332,ВкусВилл,37.7246838,55.6795634
333,ВкусВилл,37.4982332,55.6493249
334,ВкусВилл,37.6483521,55.6536672
335,ВкусВилл,37.4071068,55.7578385
336,ВкусВилл,37.3579547,55.8464549
337,ВкусВилл,37.639434,55.7429101
338,ВкусВилл,37.52122,55.7590889
339,ВкусВилл,37.4426059,55.8494517
340,ВкусВилл,37.5904553,55.7363552
341,ВкусВилл,37.5849795,55.7389623
342,ВкусВилл,37.5394718,55.8056293
343,ВкусВилл,37.7157721,55.6246932
344,ВкусВилл,37.5128922,55.7458945
345,ВкусВилл,37.6326536,55.7704513
346,ВкусВилл,37.6206003,55.7148989
347,ВкусВилл,37.6048129,55.6478592
348,ВкусВилл,37.5256652,55.8206003
349,ВкусВилл,37.4535486,55.8306149
350,ВкусВилл,37.4558161,55.8433808
351,ВкусВилл,37.5719333,55.7682254
352,ВкусВилл,37.5803051,55.7016907
353,ВкусВилл,37.4893388,55.830283
354,ВкусВилл,37.7247063,55.5997518
355,ВкусВилл,37.496673,55.6930779
356,ВкусВилл,37.5106193,55.7085136
357,ВкусВилл,37.6008653,55.5888445
358,ВкусВилл,37.9199732,55.7033728
359,ВкусВилл,37.7246569,55.6053229
360,ВкусВилл,37.351968,55.8525771
361,ВкусВилл,37.5923881,55.5959306
362,ВкусВилл,37.56843,55.6725242
363,ВкусВилл,37.6191477,55.7110028
364,ВкусВилл,37.5982748,55.5940992
365,ВкусВилл,37.5988036,55.6008235
366,ВкусВилл,37.5696594,55.8461004
367,ВкусВилл,37.7323334,55.6098166
368,ВкусВилл,37.5664511,55.5680615
369,ВкусВилл,37.5754472,55.5698756
370,ВкусВилл,37.6736212,55.8609457
371,ВкусВилл,37.7503979,55.6842794
372,ВкусВилл,37.8114307,55.8163907
373,ВкусВилл,37.7767126,55.7562095
374,ВкусВилл,37.6920964,55.7931606
375,ВкусВилл,37.682918,55.7873935
376,ВкусВилл,37.5900502,55.7400593
377,ВкусВилл,37.8558471,55.6818413
378,ВкусВилл,37.542043,55.9290363
379,ВкусВилл,37.5135132,55.7608983
380,ВкусВилл,37.4981225,55.8172983
381,ВкусВилл,37.8257892,55.80362
382,ВкусВилл,37.5676136,55.7989351
383,ВкусВилл,37.4612858,55.7185353
384,ВкусВилл,37.544697,55.6744224
385,ВкусВилл,37.5153465,55.7043564
386,ВкусВилл Мини,37.5843548,55.7355223
387,ВкусВилл,37.6529282,55.8209504
388,ВкусВилл,37.507401,55.6196822
389,ВкусВилл,37.5412756,55.8795027
390,ВкусВилл,37.4582921,55.6728331
391,ВкусВилл,37.5844458,55.7546328
392,ВкусВилл,37.5830778,55.7479238
393,ВкусВилл,37.5936927,55.7477615
394,ВкусВилл,37.5641093,55.7660239
395,ВкусВилл,37.5994769,55.7519301
396,ВкусВилл,37.4767509,55.669942
397,ВкусВилл,37.5385278,55.5992168
398,ВкусВилл,37.4641781,55.7777344
399,ВкусВилл,37.7460875,55.677767
400,ВкусВилл,37.5765198,55.7413601
401,ВкусВилл,37.4504434,55.6730197
402,ВкусВилл,37.5422985,55.642316
403,ВкусВилл,37.554851,55.5580482
404,ВкусВилл,37.5542816,55.5489372
405,ВкусВилл,37.815032,55.8026508
406,ВкусВилл,37.6456952,55.8779025
407,ВкусВилл,37.744718,55.6492864
408,ВкусВилл,37.7573028,55.6546064
409,ВкусВилл,37.5262455,55.6743212
410,ВкусВилл,37.6326296,55.7831157
411,ВкусВилл,37.3723314,55.8643568
412,ВкусВилл,37.403892,55.810706
413,ВкусВилл,37.4123021,55.660842
414,ВкусВилл,37.5860314,55.7222483
415,ВкусВилл,37.5509472,55.6834296
416,ВкусВилл,37.4987534,55.7861684
417,ВкусВилл,37.3520753,55.8532343
418,ВкусВилл,37.6124266,55.7963848
419,ВкусВилл,37.6824857,55.7414637
420,ВкусВилл,37.6352213,55.7840426
421,ВкусВилл,37.6521607,55.7017515
422,ВкусВилл,37.9465752,55.7028198
423,ВкусВилл,37.5295731,55.8245133
424,ВкусВилл,37.6624779,55.7034879
425,ВкусВилл,37.6750461,55.770304
426,ВкусВилл,37.5619432,55.7863311
427,ВкусВилл,37.591985,55.7811516
428,ВкусВилл,37.5811487,55.7817052
429,ВкусВилл,37.5665017,55.784197
430,ВкусВилл,37.5714923,55.786527
431,ВкусВилл,37.6636872,55.739734
432,ВкусВилл,37.7076845,55.6457645
433,ВкусВилл,37.6299122,55.8982138
434,ВкусВилл,37.6632255,55.7425248
435,ВкусВилл,37.5867836,55.794345
436,ВкусВилл,37.6352924,55.8076304
437,ВкусВилл,37.5250878,55.9415036
438,ВкусВилл,37.539272,55.8078941
439,ВкусВилл,37.5783939,55.850617
440,ВкусВилл,37.7425665,55.6144958
441,ВкусВилл,37.4339638,55.8621396
442,ВкусВилл,37.6637621,55.6037733
443,ВкусВилл,37.6758449,55.5777284
444,ВкусВилл,37.6718859,55.5826975
445,ВкусВилл,37.7366866,55.699535
446,ВкусВилл,37.5977384,55.6754693
447,ВкусВилл,37.5155116,55.6596669
448,ВкусВилл,37.5876256,55.8818468
449,ВкусВилл,37.5974892,55.8857169
450,ВкусВилл,37.4812445,55.8608022
451,ВкусВилл,37.4200863,55.6615627
452,ВкусВилл,37.5134289,55.8750851
453,ВкусВилл,37.5078016,55.8779951
454,ВкусВилл,37.4004972,55.8881018
455,ВкусВилл,37.5570062,55.6807588
456,ВкусВилл,37.6047403,55.6421432
457,ВкусВилл,37.6095084,55.7113209
458,ВкусВилл,37.4935028,55.796378
459,ВкусВилл,37.6292346,55.7415518
460,ВкусВилл,37.5949066,55.8291826
461,ВкусВилл,37.575872,55.7046926
462,ВкусВилл,37.572064,55.8003541
463,ВкусВилл,37.5545999,55.6713163
464,ВкусВилл,37.4076533,55.7677305
465,ВкусВилл,37.4857481,55.8706047
466,ВкусВилл,37.7464974,55.7262702
467,ВкусВилл,37.6845458,55.8722501
468,ВкусВилл,37.601874,55.7857731
469,ВкусВилл,37.3889,55.89383
470,ВкусВилл,37.7477559,55.6952052
471,ВкусВилл,37.573674,55.8189887
472,ВкусВилл,37.4968341,55.8368661
473,ВкусВилл,37.8632207,55.743716
474,ВкусВилл,37.7124684,55.8801708
475,ВкусВилл,37.5606199,55.7647692
476,ВкусВилл,37.4306452,55.8210584
477,ВкусВилл,37.5334638,55.6791752
478,ВкусВилл,37.4925046,55.7429739
479,ВкусВилл,37.4953992,55.747131
480,ВкусВилл,37.3889852,55.6451217
481,ВкусВилл,37.6027327,55.678032
482,ВкусВилл,37.5336926,55.6683693
483,ВкусВилл,37.4913114,55.6786609
484,ВкусВилл,37.9189762,55.6873034
485,ВкусВилл,37.5631356,55.8684412
486,ВкусВилл,37.6539359,55.7373836
487,ВкусВилл,37.745432,55.7027571
488,ВкусВилл,37.4854789,55.6636951
489,ВкусВилл,37.6006517,55.6891749
490,ВкусВилл,37.3967479,55.6526065
491,ВкусВилл,37.6567569,55.7472989
492,ВкусВилл,37.4997352,55.7404548
493,ВкусВилл,37.4966432,55.741883
494,ВкусВилл,37.6729352,55.7749087
495,ВкусВилл,37.38476,55.9037
496,ВкусВилл,37.6981877,55.757372
497,ВкусВилл,37.7157997,55.8048095
498,ВкусВилл,37.4338543,55.7402781
499,ВкусВилл,37.7689586,55.7267496
500,ВкусВилл,37.5627898,55.6598552
501,ВкусВилл,37.7086497,55.8009288
502,ВкусВилл,37.6532022,55.7427578
503,ВкусВилл,37.7695262,55.6368868
504,ВкусВилл,37.7215296,55.7975536
505,ВкусВилл,37.7071598,55.751647
506,ВкусВилл,37.6992687,55.7523091
507,ВкусВилл,37.6718721,55.732194
508,ВкусВилл,37.8175823,55.8035266
509,ВкусВилл,37.621256,55.8529007
510,ВкусВилл,37.4390083,55.8454881
511,ВкусВилл,37.4450844,55.7183793
512,ВкусВилл,37.3913582,55.8031903
513,ВкусВилл,37.5145886,55.822239
514,ВкусВилл,37.5247593,55.6672396
515,ВкусВилл,37.431352,55.8204277
516,ВкусВилл,37.6017754,55.6115766
517,ВкусВилл,37.7801075,55.7132681
518,ВкусВилл,37.6108797,55.7808127
519,ВкусВилл,37.7569995,55.8232799
520,ВкусВилл,37.7770183,55.7240382
521,ВкусВилл,37.6374851,55.8572148
522,ВкусВилл,37.7223489,55.6912674
523,ВкусВилл,37.7386505,55.7594091
524,ВкусВилл,37.8048411,55.7566956
525,ВкусВилл,37.7972844,55.7145789
526,ВкусВилл,37.7335786,55.8141166
527,ВкусВилл,37.7538407,55.8176046
528,ВкусВилл,37.7606642,55.8081323
529,ВкусВилл,37.7692178,55.7098237
530,ВкусВилл,37.5968912,55.651716
531,ВкусВилл,37.6624869,55.6403508
532,ВкусВилл,37.6391331,55.8829856
