ID,name,latitude,longitude
207,Специальная (коррекционная) общеобразовательная школа-интернат № 2,37.5347202,55.8098255
208,Кадетская школа № 1784,37.5684252,55.7803093
209,Школа № 63,37.4128149,55.7561458
210,Школа № 2054. Школьное отделение №3,37.6142371,55.7650282
211,Школа № 2030,37.5557759,55.7598673
212,Планета успеха,37.5280176,55.8366676
213,Школа с углубленным изучением отдельных предметов № 1234,37.6013492,55.7651748
214,Школа № 1631 имени Героя Советского Союза В.П. Кислякова. Учебный корпус № 1631,37.5395776,55.8921625
215,Гимназия Марьина Роща имени В. Ф. Орлова. Учебный корпус 35,37.6046806,55.7865131
216,Школа №1501,37.6141136,55.7796397
217,Школа №30,55.0199066,73.4192992
218,"Интeрнат ""Третий Московский кадетский корпус имени Александра Невского""",37.6522596,55.7328784
219,Школа № 340,37.5366524,55.7588422
220,Школа № 1631 имени Героя Советского Союза В.П. Кислякова. Учебный корпус № 184,37.5378709,55.8955124
221,Школа №1430,37.5668786,55.9038655
223,Школа №1221,37.6789543,55.7407482
224,Школа № 56,37.5492835,55.7467017
225,Школа №771,37.5346768,55.8827959
226,Школа №771,37.5373528,55.8865095
227,Школа №1291 с углублённым изучением английского языка,37.5373531,55.8872557
228,"Школа ""Колледж-XXI""",37.4021495,55.6481689
229,Инженерная школа № 1581. Корпус 2,37.65502,55.768521
230,"Многопрофильный лицей № 1799. СП ""Лицей на Полянке""",37.6180798,55.7369958
231,Многопрофильный лицей № 1799. СП «Школа № 19»,37.6217091,55.7441771
232,Школа №16,55.0236225,73.4124989
233,Гимназия №62,54.9675069,73.3946495
234,Лицей НИУ ВШЭ,37.6188347,55.7696296
235,Детская музыкальная школа № 76,37.3567544,55.7839008
236,"Школа ""Покровский квартал"". Здание на Покровке",37.6444861,55.7585886
237,"Курчатовская школа корпус ""Маршал""",37.4985782,55.7917885
238,Школа № 627,37.6360641,55.7330417
239,Центр образования №1480,37.6659139,55.7645917
240,Школа №700,37.5020715,55.7389273
242,Гимназия №1257,37.6256635,55.7144854
243,Лицей № 1535,37.5619802,55.7309714
244,"Школа № 2124 ""Центр развития и коррекции"" Здание №3",37.6365513,55.7610715
245,Школа № 554,37.5815156,55.6609508
246,Школа № 1231 им. В. Д. Поленова,37.5966758,55.7485171
247,Школа №1301 им. Е.Т. Гайдара,37.7385422,55.7800317
248,Школа №1262,37.6205231,55.7305746
249,Школа №1231,37.5890358,55.7498071
250,Школа № 1529 имени А. С. Грибоедова. Здание № 2,37.5925565,55.7451167
251,Школа № 1529 имени А. С. Грибоедова. Здание № 4,37.595742,55.7469797
252,Школа № 1277,37.6020225,55.7838582
253,"Школа Свиблово, корпус 3",37.635942,55.8507959
254,"Школа № 1288, корпус № 10",37.551338,55.7761138
255,Школа №1302,37.419357,55.8065133
256,Школа № 1270 «Вектор»,37.6651545,55.7439793
257,Лицей НИУ ВШЭ,37.6440206,55.7636235
258,"Частная школа ""Бнот Менахем""",37.6429479,55.7664398
259,Специализированная детско-юношеская школа олимпийского резерва № 94,37.3533299,55.789176
260,Общеобразовательная школа №1861 с дошкольным отделением,37.6715836,55.5776108
261,Школа №123,37.6022541,55.7579814
262,Школа №1232,37.5612288,55.7501767
264,Британская Международная Школа № 2,37.5275612,55.8186452
265,Школа № 67,37.5232664,55.7413846
266,Школа №1125,37.4921408,55.8829353
267,ГБОУ Школа № 1249,37.5185448,55.8012999
268,Британская Международная Школа № 1,37.5319324,55.8261245
269,Прогимназия №1661,37.5307217,55.8740524
270,"Школа ""Бескудниково"". Корпус 2",37.5421371,55.871938
271,Школьная академия,37.5146245,55.8506129
272,"Образовательный комплекс градостроительства ""Столица"". Отделение Саратовское",37.7364235,55.7116724
273,Лицей № 1564 имени Героя Советского Союза А.П. Белобородова. Здание № 1,37.3602854,55.8301599
274,Школа № 179,37.614753,55.7596561
275,Школа № 1601 имени Героя Советского Союза Е. К. Лютикова. Основная и средняя школа (4),37.5761265,55.8060143
276,"Школа ""Покровский квартал"". Здание на Лялином",37.6516152,55.7589931
277,Школа № 1499 им. И. А. Докукина,37.6443723,55.8344476
278,"ГБОУ Школа №1373, корпус №2",37.823674,55.7782872
279,Школа №1361,37.5367835,55.6749953
280,"Школа ""Покровский квартал"". Здание на Земляном валу",37.6551128,55.7539838
281,"Школа № 2123 имени Мигеля Эрнандеса. Корпус ""Стодесятая""",37.5949346,55.7568883
282,Лицей НИУ ВШЭ,37.6520715,55.7608039
283,Школа № 1239,37.588361,55.7606239
284,Школа №1113,37.6021606,55.7686461
285,"Школа № 498. Школьный корпус Марксистская улица, дом 9, корпус 2",37.6679886,55.7364752
286,"Школа № 498. Школьный корпус Большой Факельный переулок, дом 23",37.6680822,55.7413421
287,Школа №1900,37.3624176,55.8414361
289,Школа № 1694 «Ясенево». Здание 3,37.5478396,55.6151733
290,Школа № 1694 «Ясенево». Здание 2,37.5478722,55.6143672
291,Школа №731,37.3621122,55.7868891
292,Школа №1944. Корпус 1,37.3494897,55.8426161
293,Школа №1220,37.621538,55.8174236
294,Школа №304,37.6338394,55.8186767
295,Пироговская школа,37.6112445,55.7353638
296,Школа № 1494,37.6002734,55.8260892
299,Школа № 1950,37.5880679,55.7683739
300,Школа № 1494,37.5921387,55.8279267
301,Лицей №1571 корпус №1,37.4472314,55.857786
302,Школа им. Н.М. Карамзина. Корпус школьного образования №2 «Преображенский»,37.5383377,55.5927681
303,Школа им. Н.М. Карамзина. Корпус школьного образования №3 «Московский»,37.5407904,55.5942859
304,Школа №1598. Здание №3,37.8278634,55.8247403
305,Школа с углубленным изучением иностранного языка № 1241. Корпус № 2,37.5681522,55.7565362
306,Православная Свято-Петровская школа,37.6507548,55.7510844
307,Школа №1190,37.3647308,55.8472754
308,Школа 1158,37.596299,55.6343175
309,Школа № 1747,37.3511989,55.8461639
310,Школа №110,37.5967673,55.7592727
311,Школа №590,37.4956145,55.7404377
312,Школа с углублённым изучением иностранного языка № 1231 имени В. Д. Поленова,37.5976314,55.7441076
313,Школа № 627 имени генерала Д. Д. Лелюшенко. Учебный корпус № 6,37.6216001,55.7354889
314,Лицей № 1511,37.6522543,55.6484277
315,Школа №1284,37.6401554,55.7707099
316,Школа № 67. Отделение общего образования,37.5214083,55.7344278
317,"Школа №2054, Школьный корпус №1",37.6262314,55.7724802
318,Школа № 1259,37.6398702,55.7397462
319,Колледж малого бизнеса № 4. Школьный корпус 2,37.6419205,55.7396251
321,Brookes Moscow,37.6331828,55.8482212
322,"Школа ""Покровский квартал""",37.648703,55.7633591
323,Школа № 950,37.6148638,55.8512506
324,Центр образования № 264,37.6158783,55.8519235
325,Школа №950,37.6130821,55.8575581
326,Школа №950,37.6146396,55.857052
327,Школа №36,37.8199101,55.7212744
328,ГБОУ Школа №1413 (отделение дополнительного образования),37.609655,55.9011074
329,Школа №969,37.61946,55.8654822
330,Школа №240,37.6218607,55.8656146
331,Гбоу Гимназия № 1520 имени Капцовых,37.6029762,55.7564684
332,Школа №1243,37.6028714,55.7563574
333,Школа №1786,37.49548,55.5345195
334,Гимназия Сколково,37.351506,55.6913462
335,Московская экономическая школа,37.5662638,55.760909
336,"Школа № 1530 ""Школа Ломоносова"". Школа на Егерской",37.6849364,55.7933156
337,Школа № 1601 имени Героя Советского Союза Е. К. Лютикова,37.5573277,55.8007293
338,Школа № 1621 Древо Жизни,37.6493763,55.7648533
339,"Школа №1282 ""Сокольники""",37.6846896,55.7895468
340,Спортивный интернат ЦСКА,37.5562853,55.7974366
341,Лицей № 1575. Структурное подразделение дошкольного отделения,37.5549136,55.7978021
342,Инженерно-техническая школа имени дважды Героя Советского Союза П. Р. Поповича,37.5415481,55.8038797
343,"Курчатовская школа корпус ""5-й элемент""",37.4824775,55.8055921
344,Школа №939,37.7258166,55.6160556
345,Школа №438,37.7239994,55.6162396
346,Центр образования № 548,37.7378758,55.6027936
347,"Центр образования №1404 ""Гамма""",37.6881613,55.8039145
348,"Центр образования №1404 ""Гамма""",37.6869219,55.8079392
349,Школа № 1164,37.5742211,55.7976766
350,Центр образования №1601 (начальная школа),37.5808804,55.7978457
351,"Курчатовская школа корпус ""Вектор""",37.48661,55.7948237
352,Школа № 1208 имени Героя Советского Союза М.С. Шумилова. Корпус № 3,37.7761886,55.7084957
353,"Школа №439 ""Интеллект"" (корпус начального образования №2)",37.7408622,55.7389672
354,Школа №1530,37.685283,55.7860481
355,Гимназия №1530,37.6836278,55.7880045
356,Гимназия № 1540,37.5921546,55.786841
359,Школа №1228. Корпус 1,37.7199991,55.7408011
360,Школа-интернат №30 им. К. А. Микаэльяна,37.6925662,55.7995763
361,Школа №457,37.6769573,55.7451548
362,Школа №354 имени Д.М. Карбышева ШО-1/1,37.6680972,55.7691447
363,Школа №760 им. А. П. Маресьева. Школьное отделение,37.7203272,55.8810918
365,Школа Перспектива,37.3483489,55.9455595
366,Школа №1250,37.4846626,55.8293519
367,Школа № 46,37.5110612,55.6578013
368,"Лицей №1502. Корпус ""Гамма""",37.707357,55.7980676
369,Школа с углубленным изучением иностранного языка № 1236 имени С.В. Милашенкова. Школьное Отделение №230,37.5825689,55.8235514
370,Школа №1298 «Профиль Куркино»,37.3840152,55.9003472
371,Школа №1387,37.3824994,55.9043442
372,i-Школа,37.5419484,55.8001555
373,Петровская школа,37.5635229,55.7973568
374,ГБОУ Школа № 293 им. А. Т. Твардовского,37.6530343,55.8220118
375,Частная школа «Академическая гимназия»,37.6828974,55.8127078
376,Школа Марьина Роща имени В. Ф. Орлова. Отделение Берендеево царство,37.6216194,55.7938728
377,Пушкинская школа № 1500,37.6635559,55.7809283
378,"Школа № 2107. Здание школы ""Школа им. В. М. Комарова""",37.6303219,55.7875347
379,Школа №2200 корпус 2,37.8011446,55.8088228
380,Школа № 1191. Здание 1,37.3578502,55.8511461
381,Школа № 1191. Здание 2,37.3586028,55.8501636
382,Школа № 1297 основного и среднего общего образования,37.6371635,55.7875579
383,Школа №2200 корпус 9,37.8147277,55.8083187
