ID,name,latitude,longitude
195,Детский сад №1592,55.6735542,37.7427032
196,Детский сад №2204,55.7234383,37.6124879
197,Школа № 1000. Корпус дошкольного образования «Татьянин Парк»,55.655661,37.4243507
198,Детский сад №50,55.0196835,73.4177909
199,Детский сад №1497,55.7740821,37.6018766
200,ДОУ № 1465,55.7633218,37.5392107
201,ДОУ №1930,55.7634294,37.5382958
202,ДОУ № 749,55.7604989,37.5381105
203,ДОУ № 1927,55.7606072,37.5372349
204,Школа № 1631 имени Героя Советского Союза В.П. Кислякова. Учебный корпус № 244,55.8964256,37.5388947
206,Детский сад №390,55.8816791,37.5723914
208,Детский сад №703,55.8818296,37.5347146
210,Школа № 1541. Корпус дошкольного образования №4,55.6688623,37.5057022
211,Детский сад № 1143,55.8535421,37.5789539
213,Детский сад № 516,55.7801277,37.5958008
214,Колледж малого бизнеса № 4. Дошкольный корпус 2,55.772255,37.6173229
216,Детский сад № 395 Медицинского центра Управления делами Мэра и Правительства Москвы,55.7549191,37.6417214
217,Детский сад № 1428,55.6678026,37.4682709
218,ДОУ №1982,55.7641954,37.6661706
219,Детский сад №8,55.7389176,37.4996479
220,"Детский сад ""В гостях у сказки""",55.734339,37.6309807
221,Школа № 1259. Дошкольное отделение,55.7342307,37.6294031
222,Детский сад №2032,55.7599186,37.6356376
223,Школа № 554,55.6600307,37.5823025
224,Школа № 554,55.6596599,37.5809665
225,Школа № 554,55.6578611,37.5804658
226,Школа № 554,55.658422,37.5818665
227,Детский сад №1170,55.7128498,37.614267
228,Школа №830 дошкольное отделение Незабудка-1,55.8239873,37.4447691
229,Школа №830 дошкольное отделение Незабудка-2,55.8235078,37.4442511
231,Школа № 345 имени А.С. Пушкина. Дошкольное отделение,55.7666126,37.6563882
232,Детский сад №2529,55.8070525,37.5199063
233,Школа № 1231 имени В. Д. Поленова. Дошкольный корпус,55.7298123,37.5617337
236,Школа № 1302. Дошкольный корпус,55.806482,37.4206219
237,"ГБОУ ""Гимназия №1577"" Подразделение №6",55.8522782,37.6950801
238,"Школа ""Покровский квартал"". Детский сад № 1",55.7551529,37.6514914
239,"Курчатовская школа корпус ""Ромашка""",55.8090257,37.4742969
240,"Курчатовская школа корпус ""Колокольчик""",55.8097715,37.4741278
242,Детский сад №298,55.8353875,37.533436
243,Детский сад №309,55.836043,37.5339836
245,Школа № 717. Дошкольное отделение,55.8202265,37.515923
246,Детский сад №2394,55.8181515,37.5289511
247,"ГБОУ ""Школа № 1576"" Дошкольное отделение корпус № 11 (""Радуга"")",55.8270129,37.531832
248,"Школа № 1241, дошкольное отделение",55.7585504,37.5720282
251,Школа № 1799. Дошкольное отделение Пятницкое,55.7340469,37.6266797
252,Школа № 1583 имени К. А. Керимова (Дошкольный корпус),55.8517902,37.5071134
253,Школа №2031 Дошкольные группы,55.7129737,37.8595095
254,slamiKIDS,55.8061541,37.5300521
255,"ГБОУ Школа №1373, корпус №6",55.7772644,37.8222188
256,Школа № 1576. Корпус № 12,55.8434623,37.5493667
257,Школа № 1576. Корпус № 16,55.8430116,37.5498226
258,Школа №1231 им. В. Д. Поленова. Дошкольный корпус,55.7472311,37.5877923
259,Гимназия № 1584. Дошкольное отделение № 3,55.7397393,37.4371535
260,Детское поместье,55.7601523,37.5887812
261,"Школа № 498. Дошкольный корпус Добровольческая улица, дом 28, строение 1",55.7418933,37.66924
262,Школа № 1259. Дошкольный корпус,55.7348096,37.6343849
263,Школа № 1538. Дошкольный корпус,55.8385031,37.382972
264,Школа № 1538. Дошкольный корпус,55.8379824,37.3838575
265,Школа № 138. Дошкольный корпус № 7,55.7877506,37.4666234
266,Школа № 138. Дошкольный корпус № 8,55.7876334,37.4686236
271,Детский сад №2184,55.7861985,37.362673
272,"Школа №1944. Дошкольное отделение ""Дубравушка""",55.8427089,37.3509693
276,Ясли-сад №299,55.7089057,37.7586704
278,Детский сад №392,55.8234987,37.6002273
279,"P'titCREF ""1905 года""",55.7585429,37.5649543
280,Школа №1516. Дошкольный корпус,55.8191574,37.832088
281,Школа №1598. Здание №11,55.8184236,37.8321488
282,Средняя общеобразовательная школа №1355 с дошкольным отделением,55.5393361,37.577815
283,ГБОУ школа № 1355 Дошкольное отделение,55.5384078,37.5775967
284,"Школа № 1747. Дошкольное отделение ""Звездочка""",55.8467798,37.3537913
285,"Школа № 1747. Дошкольное отделение ""Маленькая страна""",55.8449876,37.355129
286,Школа № 518. Дошкольные группы,55.7463645,37.6303216
287,Детский сад № 82,55.7127797,37.5177828
288,"Школа № 1799. Дошкольное отделение ""Полянка""",55.7337689,37.6175331
290,Школа № 67. Отделение дошкольного образования,55.7348801,37.5209666
